Unnamed: 0,operation,clean,answer,corrupted,corrupted_answer,answer_idx,corrupted_idx
105137,-,192-172=,20,260-50=,210,508,8848
105138,-,192-173=,19,249-22=,227,777,14206
105139,-,192-174=,18,223-95=,128,972,4386
105140,-,192-175=,17,160-158=,2,1114,17
105141,-,192-176=,16,282-145=,137,845,10148
105142,-,192-177=,15,244-74=,170,868,8258
105143,-,192-178=,14,224-214=,10,975,605
105144,-,192-179=,13,289-186=,103,1032,6889
105145,-,192-180=,12,259-26=,233,717,12994
105146,-,192-181=,11,258-159=,99,806,1484
105147,-,192-182=,10,208-197=,11,605,806
105148,-,192-183=,9,211-181=,30,24,966
105149,-,192-184=,8,53-5=,48,23,2166
105150,-,192-185=,7,179-162=,17,22,1114
105151,-,192-186=,6,250-123=,127,21,6804
105152,-,192-187=,5,291-259=,32,20,843
105153,-,192-188=,4,101-20=,81,19,5932
105154,-,192-189=,3,195-36=,159,18,11068
105155,-,192-190=,2,222-141=,81,17,5932
105156,-,192-191=,1,203-62=,141,16,9335
105157,-,192-192=,0,269-253=,16,15,845
105158,-,193-0=,193,77-40=,37,7285,1806
105159,-,193-1=,192,266-197=,69,5926,3076
105160,-,193-2=,191,250-18=,232,7529,12338
105161,-,193-3=,190,192-43=,149,7028,10161
105162,-,193-4=,189,134-5=,129,9378,9748
105163,-,193-5=,188,291-154=,137,9367,10148
105164,-,193-6=,187,208-86=,122,9674,8259
105165,-,193-7=,186,233-216=,17,9714,1114
105166,-,193-8=,185,46-46=,0,9741,15
105167,-,193-9=,184,187-19=,168,10336,8953
105168,-,193-10=,183,145-62=,83,10750,6069
105169,-,193-11=,182,179-25=,154,10828,10559
105170,-,193-12=,181,162-142=,20,10562,508
105171,-,193-13=,180,222-120=,102,5245,4278
105172,-,193-14=,179,167-87=,80,11128,1490
105173,-,193-15=,178,253-214=,39,11256,2137
105174,-,193-16=,177,271-107=,164,11242,10513
105175,-,193-17=,176,176-22=,154,10967,10559
105176,-,193-18=,175,265-202=,63,10005,5495
105177,-,193-19=,174,134-54=,80,11771,1490
105178,-,193-20=,173,280-133=,147,11908,10288
105179,-,193-21=,172,191-124=,67,10861,3080
105180,-,193-22=,171,175-109=,66,11123,2287
105181,-,193-23=,170,296-189=,107,8258,7699
105182,-,193-24=,169,267-191=,76,11739,4767
105183,-,193-25=,168,181-108=,73,8953,5958
105184,-,193-26=,167,205-99=,106,11515,7461
105185,-,193-27=,166,149-79=,70,11247,2031
105186,-,193-28=,165,152-82=,70,10680,2031
105187,-,193-29=,164,261-54=,207,10513,12060
105188,-,193-30=,163,222-113=,109,9892,7743
105189,-,193-31=,162,269-41=,228,10674,14261
105190,-,193-32=,161,119-94=,25,10718,914
105191,-,193-33=,160,171-33=,138,6330,10350
105192,-,193-34=,159,295-144=,151,11068,9690
105193,-,193-35=,158,151-112=,39,11286,2137
105194,-,193-36=,157,116-97=,19,10895,777
105195,-,193-37=,156,231-183=,48,10132,2166
105196,-,193-38=,155,270-210=,60,9992,1399
105197,-,193-39=,154,233-126=,107,10559,7699
105198,-,193-40=,153,135-118=,17,9800,1114
105199,-,193-41=,152,250-56=,194,9756,6393
105200,-,193-42=,151,167-11=,156,9690,10132
105201,-,193-43=,150,101-34=,67,3965,3080
105202,-,193-44=,149,184-45=,139,10161,10125
105203,-,193-45=,148,114-91=,23,10410,1419
105204,-,193-46=,147,101-31=,70,10288,2031
105205,-,193-47=,146,71-40=,31,10465,2148
105206,-,193-48=,145,237-173=,64,9591,1227
105207,-,193-49=,144,226-116=,110,8929,5120
105208,-,193-50=,143,295-16=,279,10290,17267
105209,-,193-51=,142,249-100=,149,10239,10161
105210,-,193-52=,141,281-127=,154,9335,10559
105211,-,193-53=,140,227-109=,118,6860,8899
105212,-,193-54=,139,123-79=,44,10125,2096
105213,-,193-55=,138,80-40=,40,10350,1272
105214,-,193-56=,137,289-128=,161,10148,10718
105215,-,193-57=,136,113-42=,71,9795,6028
105216,-,193-58=,135,209-128=,81,8878,5932
105217,-,193-59=,134,204-20=,184,9565,10336
105218,-,193-60=,133,212-195=,17,9423,1114
105219,-,193-61=,132,149-101=,48,9413,2166
105220,-,193-62=,131,76-2=,74,9263,5728
105221,-,193-63=,130,149-54=,95,5894,2721
105222,-,193-64=,129,216-201=,15,9748,868
105223,-,193-65=,128,187-129=,58,4386,2970
105224,-,193-66=,127,272-243=,29,6804,1682
105225,-,193-67=,126,134-3=,131,9390,9263
105226,-,193-68=,125,237-95=,142,6549,10239
105227,-,193-69=,124,151-5=,146,8874,10465
105228,-,193-70=,123,215-152=,63,4513,5495
105229,-,193-71=,122,77-39=,38,8259,1987
105230,-,193-72=,121,257-169=,88,7994,2421
105231,-,193-73=,120,293-173=,120,4364,4364
105232,-,193-74=,119,176-120=,56,9079,3487
105233,-,193-75=,118,269-61=,208,8899,12171
105234,-,193-76=,117,227-139=,88,8546,2421
105235,-,193-77=,116,128-18=,110,8027,5120
105236,-,193-78=,115,258-192=,66,7322,2287
105237,-,193-79=,114,230-180=,50,8011,1135
105238,-,193-81=,112,297-247=,50,7261,1135
105239,-,193-82=,111,148-72=,76,5037,4767
105240,-,193-83=,110,262-9=,253,5120,14022
105241,-,193-84=,109,131-82=,49,7743,2491
105242,-,193-85=,108,194-52=,142,6640,10239
105243,-,193-86=,107,217-196=,21,7699,1691
105244,-,193-87=,106,132-45=,87,7461,4044
105245,-,193-88=,105,73-52=,21,6550,1691
105246,-,193-89=,104,240-14=,226,6849,14057
105247,-,193-90=,103,170-140=,30,6889,966
105248,-,193-93=,100,297-253=,44,1041,2096
105249,-,193-99=,94,224-33=,191,6281,7529
105250,-,193-100=,93,142-77=,65,6365,2397
105251,-,193-101=,92,230-13=,217,6083,13460
105252,-,193-102=,91,160-102=,58,5925,2970
105253,-,193-103=,90,251-145=,106,1954,7461
105254,-,193-104=,89,256-205=,51,4578,3971
105255,-,193-105=,88,228-137=,91,2421,5925
105256,-,193-106=,87,139-135=,4,4044,19
105257,-,193-107=,86,262-182=,80,4218,1490
105258,-,193-108=,85,195-31=,164,5313,10513
105259,-,193-109=,84,274-109=,165,5833,10680
105260,-,193-110=,83,131-41=,90,6069,1954
105261,-,193-111=,82,230-80=,150,6086,3965
105262,-,193-112=,81,272-207=,65,5932,2397
105263,-,193-113=,80,231-103=,128,1490,4386
105264,-,193-114=,79,263-214=,49,4643,2491
105265,-,193-115=,78,186-16=,170,2495,8258
105266,-,193-116=,77,235-172=,63,2813,5495
105267,-,193-117=,76,255-103=,152,4767,9756
105268,-,193-118=,75,133-89=,44,2075,2096
105269,-,193-119=,74,118-59=,59,5728,2946
105270,-,193-120=,73,96-8=,88,5958,2421
105271,-,193-121=,72,289-234=,55,5332,2131
105272,-,193-122=,71,147-117=,30,6028,966
105273,-,193-123=,70,227-178=,49,2031,2491
105274,-,193-124=,69,266-158=,108,3076,6640
105275,-,193-125=,68,272-64=,208,2614,12171
105276,-,193-126=,67,258-147=,111,3080,5037
105277,-,193-127=,66,97-13=,84,2287,5833
105278,-,193-128=,65,87-2=,85,2397,5313
105279,-,193-129=,64,154-123=,31,1227,2148
105280,-,193-130=,63,221-130=,91,5495,5925
105281,-,193-131=,62,123-23=,100,5538,1041
105282,-,193-132=,61,206-65=,141,5547,9335
105283,-,193-133=,60,125-94=,31,1399,2148
105284,-,193-134=,59,207-185=,22,2946,1313
105285,-,193-135=,58,174-123=,51,2970,3971
105286,-,193-136=,57,254-63=,191,3226,7529
105287,-,193-137=,56,163-128=,35,3487,1758
105288,-,193-138=,55,290-122=,168,2131,8953
105289,-,193-139=,54,45-37=,8,4370,23
105290,-,193-140=,53,217-175=,42,4331,2983
105291,-,193-141=,52,264-160=,104,4103,6849
105292,-,193-142=,51,144-87=,57,3971,3226
105293,-,193-143=,50,288-178=,110,1135,5120
105294,-,193-144=,49,87-23=,64,2491,1227
105295,-,193-145=,48,150-56=,94,2166,6281
105296,-,193-146=,47,188-58=,130,2618,5894
105297,-,193-147=,46,125-75=,50,2790,1135
105298,-,193-148=,45,285-121=,164,1774,10513
105299,-,193-149=,44,197-31=,166,2096,11247
105300,-,193-150=,43,88-60=,28,3391,1591
105301,-,193-151=,42,107-36=,71,2983,6028
105302,-,193-152=,41,143-29=,114,3174,8011
105303,-,193-153=,40,189-41=,148,1272,10410
105304,-,193-154=,39,73-24=,49,2137,2491
105305,-,193-155=,38,189-56=,133,1987,9423
105306,-,193-156=,37,267-160=,107,1806,7699
105307,-,193-157=,36,132-85=,47,1927,2618
105308,-,193-158=,35,261-140=,121,1758,7994
105309,-,193-159=,34,70-63=,7,1958,22
105310,-,193-160=,33,254-69=,185,1644,9741
105311,-,193-161=,32,183-112=,71,843,6028
105312,-,193-162=,31,256-75=,181,2148,10562
105313,-,193-163=,30,162-55=,107,966,7699
105314,-,193-164=,29,73-22=,51,1682,3971
105315,-,193-165=,28,153-71=,82,1591,6086
105316,-,193-166=,27,168-49=,119,1544,9079
105317,-,193-167=,26,217-36=,181,1627,10562
105318,-,193-168=,25,242-103=,139,914,10125
105319,-,193-169=,24,239-62=,177,1187,11242
105320,-,193-170=,23,145-101=,44,1419,2096
105321,-,193-171=,22,205-59=,146,1313,10465
105322,-,193-172=,21,123-31=,92,1691,6083
105323,-,193-173=,20,122-67=,55,508,2131
105324,-,193-174=,19,218-41=,177,777,11242
105325,-,193-175=,18,43-10=,33,972,1644
105326,-,193-176=,17,293-135=,158,1114,11286
105327,-,193-177=,16,292-136=,156,845,10132
105328,-,193-178=,15,252-88=,164,868,10513
105329,-,193-179=,14,280-118=,162,975,10674
105330,-,193-180=,13,205-127=,78,1032,2495
105331,-,193-181=,12,287-33=,254,717,12375
105332,-,193-182=,11,206-17=,189,806,9378
105333,-,193-183=,10,298-149=,149,605,10161
105334,-,193-184=,9,158-129=,29,24,1682
105335,-,193-185=,8,270-57=,213,23,11702
105336,-,193-186=,7,266-164=,102,22,4278
105337,-,193-187=,6,219-179=,40,21,1272
105338,-,193-188=,5,231-134=,97,20,3534
105339,-,193-189=,4,94-16=,78,19,2495
105340,-,193-190=,3,112-96=,16,18,845
105341,-,193-191=,2,287-192=,95,17,2721
105342,-,193-192=,1,249-27=,222,16,9716
105343,-,193-193=,0,135-56=,79,15,4643
105344,-,194-0=,194,267-170=,97,6393,3534
105345,-,194-1=,193,257-90=,167,7285,11515
105346,-,194-2=,192,76-38=,38,5926,1987
105347,-,194-3=,191,136-135=,1,7529,16
105348,-,194-4=,190,216-90=,126,7028,9390
105349,-,194-5=,189,167-102=,65,9378,2397
105350,-,194-6=,188,291-213=,78,9367,2495
105351,-,194-7=,187,51-27=,24,9674,1187
105352,-,194-8=,186,187-112=,75,9714,2075
105353,-,194-9=,185,206-189=,17,9741,1114
105354,-,194-10=,184,204-203=,1,10336,16
105355,-,194-11=,183,223-83=,140,10750,6860
105356,-,194-12=,182,172-135=,37,10828,1806
105357,-,194-13=,181,260-187=,73,10562,5958
105358,-,194-14=,180,139-2=,137,5245,10148
105359,-,194-15=,179,168-64=,104,11128,6849
105360,-,194-16=,178,204-198=,6,11256,21
105361,-,194-17=,177,192-31=,161,11242,10718
105362,-,194-18=,176,284-263=,21,10967,1691
105363,-,194-19=,175,229-150=,79,10005,4643
105364,-,194-20=,174,295-2=,293,11771,17313
105365,-,194-21=,173,95-86=,9,11908,24
105366,-,194-22=,172,131-74=,57,10861,3226
105367,-,194-23=,171,111-81=,30,11123,966
105368,-,194-24=,170,200-145=,55,8258,2131
105369,-,194-25=,169,169-52=,117,11739,8546
105370,-,194-26=,168,255-236=,19,8953,777
105371,-,194-27=,167,292-174=,118,11515,8899
105372,-,194-28=,166,123-16=,107,11247,7699
105373,-,194-29=,165,35-13=,22,10680,1313
105374,-,194-30=,164,166-76=,90,10513,1954
105375,-,194-31=,163,156-55=,101,9892,4645
105376,-,194-32=,162,244-229=,15,10674,868
105377,-,194-33=,161,26-25=,1,10718,16
105378,-,194-34=,160,228-188=,40,6330,1272
105379,-,194-35=,159,230-116=,114,11068,8011
105380,-,194-36=,158,147-119=,28,11286,1591
105381,-,194-37=,157,216-152=,64,10895,1227
105382,-,194-38=,156,238-173=,65,10132,2397
105383,-,194-39=,155,264-111=,153,9992,9800
105384,-,194-40=,154,71-30=,41,10559,3174
105385,-,194-41=,153,251-164=,87,9800,4044
105386,-,194-42=,152,185-62=,123,9756,4513
105387,-,194-43=,151,226-123=,103,9690,6889
105388,-,194-44=,150,197-182=,15,3965,868
105389,-,194-45=,149,199-164=,35,10161,1758
105390,-,194-46=,148,94-12=,82,10410,6086
105391,-,194-47=,147,275-65=,210,10288,8848
105392,-,194-48=,146,225-149=,76,10465,4767
105393,-,194-49=,145,238-83=,155,9591,9992
105394,-,194-50=,144,99-48=,51,8929,3971
105395,-,194-51=,143,179-56=,123,10290,4513
105396,-,194-52=,142,217-132=,85,10239,5313
105397,-,194-53=,141,295-64=,231,9335,12245
105398,-,194-54=,140,158-60=,98,6860,3264
105399,-,194-55=,139,160-96=,64,10125,1227
105400,-,194-56=,138,187-138=,49,10350,2491
105401,-,194-57=,137,213-128=,85,10148,5313
105402,-,194-58=,136,271-226=,45,9795,1774
105403,-,194-59=,135,278-210=,68,8878,2614
105404,-,194-60=,134,58-42=,16,9565,845
105405,-,194-61=,133,239-172=,67,9423,3080
105406,-,194-62=,132,169-155=,14,9413,975
105407,-,194-63=,131,166-70=,96,9263,4161
105408,-,194-64=,130,205-1=,204,5894,7854
105409,-,194-65=,129,112-70=,42,9748,2983
105410,-,194-66=,128,293-42=,251,4386,13860
105411,-,194-67=,127,298-290=,8,6804,23
105412,-,194-68=,126,168-167=,1,9390,16
105413,-,194-69=,125,248-147=,101,6549,4645
105414,-,194-70=,124,281-255=,26,8874,1627
105415,-,194-71=,123,170-66=,104,4513,6849
105416,-,194-72=,122,213-69=,144,8259,8929
105417,-,194-73=,121,225-84=,141,7994,9335
105418,-,194-74=,120,40-21=,19,4364,777
105419,-,194-75=,119,123-44=,79,9079,4643
105420,-,194-76=,118,214-26=,188,8899,9367
105421,-,194-77=,117,197-114=,83,8546,6069
105422,-,194-78=,116,225-161=,64,8027,1227
105423,-,194-79=,115,294-5=,289,7322,17212
105424,-,194-80=,114,296-146=,150,8011,3965
105425,-,194-81=,113,281-69=,212,8190,11227
105426,-,194-82=,112,253-3=,250,7261,5154
105427,-,194-83=,111,254-177=,77,5037,2813
105428,-,194-84=,110,222-89=,133,5120,9423
105429,-,194-85=,109,176-4=,172,7743,10861
105430,-,194-86=,108,251-87=,164,6640,10513
105431,-,194-87=,107,185-78=,107,7699,7699
105432,-,194-88=,106,296-212=,84,7461,5833
105433,-,194-89=,105,232-71=,161,6550,10718
105434,-,194-90=,104,76-0=,76,6849,4767
105435,-,194-91=,103,160-17=,143,6889,10290
105436,-,194-92=,102,237-80=,157,4278,10895
105437,-,194-93=,101,247-15=,232,4645,12338
105438,-,194-94=,100,86-36=,50,1041,1135
105439,-,194-99=,95,109-17=,92,2721,6083
105440,-,194-100=,94,262-173=,89,6281,4578
105441,-,194-101=,93,122-44=,78,6365,2495
105442,-,194-102=,92,197-115=,82,6083,6086
105443,-,194-103=,91,126-4=,122,5925,8259
105444,-,194-104=,90,201-172=,29,1954,1682
105445,-,194-105=,89,159-126=,33,4578,1644
105446,-,194-106=,88,205-53=,152,2421,9756
105447,-,194-107=,87,118-25=,93,4044,6365
105448,-,194-108=,86,184-48=,136,4218,9795
105449,-,194-109=,85,216-105=,111,5313,5037
105450,-,194-110=,84,269-191=,78,5833,2495
105451,-,194-111=,83,88-82=,6,6069,21
105452,-,194-112=,82,257-87=,170,6086,8258
105453,-,194-113=,81,126-121=,5,5932,20
105454,-,194-114=,80,80-79=,1,1490,16
105455,-,194-115=,79,34-12=,22,4643,1313
105456,-,194-116=,78,251-6=,245,2495,13078
105457,-,194-117=,77,259-140=,119,2813,9079
105458,-,194-118=,76,96-70=,26,4767,1627
105459,-,194-119=,75,192-8=,184,2075,10336
105460,-,194-120=,74,260-60=,200,5728,1049
105461,-,194-121=,73,186-33=,153,5958,9800
105462,-,194-122=,72,183-138=,45,5332,1774
105463,-,194-123=,71,246-198=,48,6028,2166
105464,-,194-124=,70,166-88=,78,2031,2495
105465,-,194-125=,69,185-174=,11,3076,806
105466,-,194-126=,68,102-43=,59,2614,2946
105467,-,194-127=,67,276-44=,232,3080,12338
105468,-,194-128=,66,219-102=,117,2287,8546
105469,-,194-129=,65,273-15=,258,2397,15966
105470,-,194-130=,64,277-41=,236,1227,14087
105471,-,194-131=,63,206-152=,54,5495,4370
105472,-,194-132=,62,248-78=,170,5538,8258
105473,-,194-133=,61,287-212=,75,5547,2075
105474,-,194-134=,60,216-39=,177,1399,11242
105475,-,194-135=,59,162-107=,55,2946,2131
105476,-,194-136=,58,162-145=,17,2970,1114
105477,-,194-137=,57,247-199=,48,3226,2166
105478,-,194-138=,56,167-146=,21,3487,1691
105479,-,194-139=,55,185-155=,30,2131,966
105480,-,194-140=,54,107-76=,31,4370,2148
105481,-,194-141=,53,268-63=,205,4331,10866
105482,-,194-142=,52,68-56=,12,4103,717
105483,-,194-143=,51,91-6=,85,3971,5313
105484,-,194-144=,50,245-175=,70,1135,2031
105485,-,194-145=,49,182-17=,165,2491,10680
105486,-,194-146=,48,223-54=,169,2166,11739
105487,-,194-147=,47,244-43=,201,2618,679
105488,-,194-148=,46,260-183=,77,2790,2813
105489,-,194-149=,45,247-125=,122,1774,8259
105490,-,194-150=,44,266-77=,189,2096,9378
105491,-,194-151=,43,158-132=,26,3391,1627
105492,-,194-152=,42,106-91=,15,2983,868
105493,-,194-153=,41,245-127=,118,3174,8899
105494,-,194-154=,40,282-170=,112,1272,7261
105495,-,194-155=,39,243-228=,15,2137,868
105496,-,194-156=,38,188-66=,122,1987,8259
105497,-,194-157=,37,190-186=,4,1806,19
105498,-,194-158=,36,126-76=,50,1927,1135
105499,-,194-159=,35,262-51=,211,1758,11483
105500,-,194-160=,34,290-28=,262,1958,14274
105501,-,194-161=,33,195-92=,103,1644,6889
105502,-,194-162=,32,218-138=,80,843,1490
105503,-,194-163=,31,254-159=,95,2148,2721
105504,-,194-164=,30,181-7=,174,966,11771
105505,-,194-165=,29,271-142=,129,1682,9748
105506,-,194-166=,28,110-76=,34,1591,1958
105507,-,194-167=,27,282-63=,219,1544,13762
105508,-,194-168=,26,198-156=,42,1627,2983
105509,-,194-169=,25,228-88=,140,914,6860
105510,-,194-170=,24,277-13=,264,1187,12815
105511,-,194-171=,23,189-143=,46,1419,2790
105512,-,194-172=,22,119-46=,73,1313,5958
105513,-,194-173=,21,294-271=,23,1691,1419
105514,-,194-174=,20,46-39=,7,508,22
105515,-,194-175=,19,187-63=,124,777,8874
105516,-,194-176=,18,72-13=,59,972,2946
105517,-,194-177=,17,99-45=,54,1114,4370
105518,-,194-178=,16,114-102=,12,845,717
105519,-,194-179=,15,244-24=,220,868,8610
105520,-,194-180=,14,204-15=,189,975,9378
105521,-,194-181=,13,161-152=,9,1032,24
105522,-,194-182=,12,253-118=,135,717,8878
105523,-,194-183=,11,163-109=,54,806,4370
105524,-,194-186=,8,152-44=,108,23,6640
105525,-,194-187=,7,81-32=,49,22,2491
105526,-,194-188=,6,272-27=,245,21,13078
105527,-,194-191=,3,81-40=,41,18,3174
105528,-,194-192=,2,165-36=,129,17,9748
105529,-,194-193=,1,180-143=,37,16,1806
105530,-,194-194=,0,246-168=,78,15,2495
105531,-,195-0=,195,275-2=,273,6280,15451
105532,-,195-1=,194,61-26=,35,6393,1758
105533,-,195-2=,193,289-269=,20,7285,508
105534,-,195-3=,192,183-147=,36,5926,1927
105535,-,195-4=,191,202-72=,130,7529,5894
105536,-,195-5=,190,134-121=,13,7028,1032
105537,-,195-6=,189,244-177=,67,9378,3080
105538,-,195-7=,188,290-224=,66,9367,2287
105539,-,195-8=,187,123-65=,58,9674,2970
105540,-,195-9=,186,264-204=,60,9714,1399
105541,-,195-10=,185,226-221=,5,9741,20
105542,-,195-11=,184,287-48=,239,10336,14815
105543,-,195-12=,183,275-275=,0,10750,15
105544,-,195-13=,182,181-129=,52,10828,4103
105545,-,195-14=,181,265-184=,81,10562,5932
105546,-,195-15=,180,248-67=,181,5245,10562
105547,-,195-16=,179,243-39=,204,11128,7854
105548,-,195-17=,178,285-195=,90,11256,1954
105549,-,195-18=,177,196-177=,19,11242,777
105550,-,195-19=,176,191-25=,166,10967,11247
105551,-,195-20=,175,143-87=,56,10005,3487
105552,-,195-21=,174,292-108=,184,11771,10336
105553,-,195-22=,173,235-81=,154,11908,10559
105554,-,195-23=,172,274-258=,16,10861,845
105555,-,195-24=,171,170-98=,72,11123,5332
105556,-,195-25=,170,248-216=,32,8258,843
105557,-,195-26=,169,179-121=,58,11739,2970
105558,-,195-27=,168,299-229=,70,8953,2031
105559,-,195-28=,167,251-204=,47,11515,2618
105560,-,195-29=,166,211-133=,78,11247,2495
105561,-,195-30=,165,146-41=,105,10680,6550
105562,-,195-31=,164,32-21=,11,10513,806
105563,-,195-32=,163,257-70=,187,9892,9674
105564,-,195-33=,162,176-25=,151,10674,9690
105565,-,195-34=,161,74-70=,4,10718,19
105566,-,195-35=,160,113-26=,87,6330,4044
105567,-,195-36=,159,249-161=,88,11068,2421
105568,-,195-37=,158,168-13=,155,11286,9992
105569,-,195-38=,157,172-170=,2,10895,17
105570,-,195-39=,156,198-167=,31,10132,2148
105571,-,195-40=,155,264-16=,248,9992,14185
105572,-,195-41=,154,72-33=,39,10559,2137
105573,-,195-42=,153,290-133=,157,9800,10895
105574,-,195-43=,152,184-156=,28,9756,1591
105575,-,195-44=,151,147-122=,25,9690,914
105576,-,195-45=,150,290-272=,18,3965,972
105577,-,195-46=,149,231-147=,84,10161,5833
105578,-,195-47=,148,88-49=,39,10410,2137
105579,-,195-48=,147,143-60=,83,10288,6069
105580,-,195-49=,146,299-4=,295,10465,16780
105581,-,195-50=,145,161-10=,151,9591,9690
105582,-,195-51=,144,168-29=,139,8929,10125
105583,-,195-52=,143,130-63=,67,10290,3080
105584,-,195-53=,142,235-143=,92,10239,6083
105585,-,195-54=,141,69-12=,57,9335,3226
105586,-,195-55=,140,204-111=,93,6860,6365
105587,-,195-56=,139,46-43=,3,10125,18
105588,-,195-57=,138,249-137=,112,10350,7261
105589,-,195-58=,137,238-67=,171,10148,11123
105590,-,195-59=,136,289-163=,126,9795,9390
105591,-,195-60=,135,262-126=,136,8878,9795
105592,-,195-61=,134,163-156=,7,9565,22
105593,-,195-62=,133,154-38=,116,9423,8027
105594,-,195-63=,132,264-185=,79,9413,4643
105595,-,195-64=,131,249-38=,211,9263,11483
105596,-,195-65=,130,83-23=,60,5894,1399
105597,-,195-66=,129,286-195=,91,9748,5925
105598,-,195-67=,128,214-195=,19,4386,777
105599,-,195-68=,127,155-67=,88,6804,2421
105600,-,195-69=,126,176-149=,27,9390,1544
105601,-,195-70=,125,295-219=,76,6549,4767
105602,-,195-71=,124,215-43=,172,8874,10861
105603,-,195-72=,123,184-110=,74,4513,5728
105604,-,195-73=,122,246-246=,0,8259,15
105605,-,195-74=,121,156-88=,68,7994,2614
105606,-,195-75=,120,129-103=,26,4364,1627
105607,-,195-76=,119,100-59=,41,9079,3174
105608,-,195-77=,118,262-172=,90,8899,1954
105609,-,195-78=,117,251-202=,49,8546,2491
105610,-,195-79=,116,92-36=,56,8027,3487
105611,-,195-80=,115,228-185=,43,7322,3391
105612,-,195-81=,114,61-35=,26,8011,1627
105613,-,195-82=,113,261-241=,20,8190,508
105614,-,195-83=,112,249-180=,69,7261,3076
105615,-,195-84=,111,286-199=,87,5037,4044
105616,-,195-85=,110,217-75=,142,5120,10239
105617,-,195-86=,109,169-35=,134,7743,9565
105618,-,195-87=,108,242-188=,54,6640,4370
105619,-,195-88=,107,287-13=,274,7699,16590
105620,-,195-89=,106,138-19=,119,7461,9079
105621,-,195-91=,104,147-10=,137,6849,10148
105622,-,195-92=,103,120-2=,118,6889,8899
105623,-,195-93=,102,163-137=,26,4278,1627
105624,-,195-95=,100,264-215=,49,1041,2491
105625,-,195-99=,96,128-88=,40,4161,1272
105626,-,195-100=,95,152-45=,107,2721,7699
105627,-,195-101=,94,237-186=,51,6281,3971
105628,-,195-102=,93,289-72=,217,6365,13460
105629,-,195-103=,92,80-41=,39,6083,2137
105630,-,195-104=,91,181-68=,113,5925,8190
