clean,corrupted,label1,label2
The riot lasted from the year 1110 to the year 111,The riot lasted from the year 1101 to the year 111,1,0
The plan lasted from the year 1877 to the year 187,The plan lasted from the year 1801 to the year 187,7,7
The process lasted from the year 1244 to the year 124,The process lasted from the year 1201 to the year 124,4,4
The testing lasted from the year 1623 to the year 162,The testing lasted from the year 1601 to the year 162,2,3
The testing lasted from the year 1360 to the year 136,The testing lasted from the year 1301 to the year 136,6,0
The campaign lasted from the year 1722 to the year 172,The campaign lasted from the year 1701 to the year 172,2,2
The tests lasted from the year 1885 to the year 188,The tests lasted from the year 1801 to the year 188,8,5
The operation lasted from the year 1527 to the year 152,The operation lasted from the year 1501 to the year 152,2,7
The practice lasted from the year 1747 to the year 174,The practice lasted from the year 1701 to the year 174,4,7
The rise lasted from the year 1872 to the year 187,The rise lasted from the year 1801 to the year 187,7,2
The shift lasted from the year 1121 to the year 112,The shift lasted from the year 1101 to the year 112,2,1
The campaign lasted from the year 1472 to the year 147,The campaign lasted from the year 1401 to the year 147,7,2
The trial lasted from the year 1847 to the year 184,The trial lasted from the year 1801 to the year 184,4,7
The riot lasted from the year 1668 to the year 166,The riot lasted from the year 1601 to the year 166,6,8
The testing lasted from the year 1142 to the year 114,The testing lasted from the year 1101 to the year 114,4,2
The practice lasted from the year 1636 to the year 163,The practice lasted from the year 1601 to the year 163,3,6
The development lasted from the year 1211 to the year 121,The development lasted from the year 1201 to the year 121,1,1
The assessment lasted from the year 1759 to the year 175,The assessment lasted from the year 1701 to the year 175,5,9
The challenge lasted from the year 1859 to the year 185,The challenge lasted from the year 1801 to the year 185,5,9
The impact lasted from the year 1168 to the year 116,The impact lasted from the year 1101 to the year 116,6,8
The contract lasted from the year 1723 to the year 172,The contract lasted from the year 1701 to the year 172,2,3
The work lasted from the year 1412 to the year 141,The work lasted from the year 1401 to the year 141,1,2
The contact lasted from the year 1276 to the year 127,The contact lasted from the year 1201 to the year 127,7,6
The employment lasted from the year 1235 to the year 123,The employment lasted from the year 1201 to the year 123,3,5
The work lasted from the year 1674 to the year 167,The work lasted from the year 1601 to the year 167,7,4
The practice lasted from the year 1434 to the year 143,The practice lasted from the year 1401 to the year 143,3,4
The rise lasted from the year 1310 to the year 131,The rise lasted from the year 1301 to the year 131,1,0
The shift lasted from the year 1807 to the year 180,The shift lasted from the year 1801 to the year 180,0,7
The growth lasted from the year 1826 to the year 182,The growth lasted from the year 1801 to the year 182,2,6
The campaign lasted from the year 1718 to the year 171,The campaign lasted from the year 1701 to the year 171,1,8
The plan lasted from the year 1835 to the year 183,The plan lasted from the year 1801 to the year 183,3,5
The challenge lasted from the year 1667 to the year 166,The challenge lasted from the year 1601 to the year 166,6,7
The deal lasted from the year 1361 to the year 136,The deal lasted from the year 1301 to the year 136,6,1
The tests lasted from the year 1173 to the year 117,The tests lasted from the year 1101 to the year 117,7,3
The contact lasted from the year 1448 to the year 144,The contact lasted from the year 1401 to the year 144,4,8
The work lasted from the year 1448 to the year 144,The work lasted from the year 1401 to the year 144,4,8
The outcome lasted from the year 1884 to the year 188,The outcome lasted from the year 1801 to the year 188,8,4
The quest lasted from the year 1793 to the year 179,The quest lasted from the year 1701 to the year 179,9,3
The effect lasted from the year 1503 to the year 150,The effect lasted from the year 1501 to the year 150,0,3
The campaign lasted from the year 1620 to the year 162,The campaign lasted from the year 1601 to the year 162,2,0
The progress lasted from the year 1311 to the year 131,The progress lasted from the year 1301 to the year 131,1,1
The operation lasted from the year 1106 to the year 110,The operation lasted from the year 1101 to the year 110,0,6
The campaign lasted from the year 1823 to the year 182,The campaign lasted from the year 1801 to the year 182,2,3
The process lasted from the year 1607 to the year 160,The process lasted from the year 1601 to the year 160,0,7
The trip lasted from the year 1106 to the year 110,The trip lasted from the year 1101 to the year 110,0,6
The tests lasted from the year 1762 to the year 176,The tests lasted from the year 1701 to the year 176,6,2
The program lasted from the year 1569 to the year 156,The program lasted from the year 1501 to the year 156,6,9
The construction lasted from the year 1473 to the year 147,The construction lasted from the year 1401 to the year 147,7,3
The tour lasted from the year 1269 to the year 126,The tour lasted from the year 1201 to the year 126,6,9
The shift lasted from the year 1811 to the year 181,The shift lasted from the year 1801 to the year 181,1,1
The trip lasted from the year 1871 to the year 187,The trip lasted from the year 1801 to the year 187,7,1
The case lasted from the year 1476 to the year 147,The case lasted from the year 1401 to the year 147,7,6
The order lasted from the year 1157 to the year 115,The order lasted from the year 1101 to the year 115,5,7
The rise lasted from the year 1437 to the year 143,The rise lasted from the year 1401 to the year 143,3,7
The existence lasted from the year 1419 to the year 141,The existence lasted from the year 1401 to the year 141,1,9
The work lasted from the year 1233 to the year 123,The work lasted from the year 1201 to the year 123,3,3
The operation lasted from the year 1810 to the year 181,The operation lasted from the year 1801 to the year 181,1,0
The attack lasted from the year 1625 to the year 162,The attack lasted from the year 1601 to the year 162,2,5
The order lasted from the year 1503 to the year 150,The order lasted from the year 1501 to the year 150,0,3
The campaign lasted from the year 1772 to the year 177,The campaign lasted from the year 1701 to the year 177,7,2
The employment lasted from the year 1594 to the year 159,The employment lasted from the year 1501 to the year 159,9,4
The increase lasted from the year 1587 to the year 158,The increase lasted from the year 1501 to the year 158,8,7
The deal lasted from the year 1722 to the year 172,The deal lasted from the year 1701 to the year 172,2,2
The assessment lasted from the year 1513 to the year 151,The assessment lasted from the year 1501 to the year 151,1,3
The evaluation lasted from the year 1311 to the year 131,The evaluation lasted from the year 1301 to the year 131,1,1
The fall lasted from the year 1397 to the year 139,The fall lasted from the year 1301 to the year 139,9,7
The existence lasted from the year 1168 to the year 116,The existence lasted from the year 1101 to the year 116,6,8
The study lasted from the year 1341 to the year 134,The study lasted from the year 1301 to the year 134,4,1
The exchange lasted from the year 1624 to the year 162,The exchange lasted from the year 1601 to the year 162,2,4
The work lasted from the year 1624 to the year 162,The work lasted from the year 1601 to the year 162,2,4
The work lasted from the year 1521 to the year 152,The work lasted from the year 1501 to the year 152,2,1
