clean,corrupted,label1,label2
The agreement lasted from the year 1421 to the year 142,The agreement lasted from the year 1401 to the year 142,2,1
The work lasted from the year 1283 to the year 128,The work lasted from the year 1201 to the year 128,8,3
The improvement lasted from the year 1822 to the year 182,The improvement lasted from the year 1801 to the year 182,2,2
The attack lasted from the year 1664 to the year 166,The attack lasted from the year 1601 to the year 166,6,4
The rule lasted from the year 1570 to the year 157,The rule lasted from the year 1501 to the year 157,7,0
The accord lasted from the year 1805 to the year 180,The accord lasted from the year 1801 to the year 180,0,5
The shift lasted from the year 1141 to the year 114,The shift lasted from the year 1101 to the year 114,4,1
The investigation lasted from the year 1483 to the year 148,The investigation lasted from the year 1401 to the year 148,8,3
The decrease lasted from the year 1579 to the year 157,The decrease lasted from the year 1501 to the year 157,7,9
The journey lasted from the year 1620 to the year 162,The journey lasted from the year 1601 to the year 162,2,0
The rule lasted from the year 1731 to the year 173,The rule lasted from the year 1701 to the year 173,3,1
The expedition lasted from the year 1788 to the year 178,The expedition lasted from the year 1701 to the year 178,8,8
The marriage lasted from the year 1843 to the year 184,The marriage lasted from the year 1801 to the year 184,4,3
The competition lasted from the year 1511 to the year 151,The competition lasted from the year 1501 to the year 151,1,1
The romance lasted from the year 1557 to the year 155,The romance lasted from the year 1501 to the year 155,5,7
The test lasted from the year 1295 to the year 129,The test lasted from the year 1201 to the year 129,9,5
The case lasted from the year 1532 to the year 153,The case lasted from the year 1501 to the year 153,3,2
The plan lasted from the year 1446 to the year 144,The plan lasted from the year 1401 to the year 144,4,6
The conspiracy lasted from the year 1706 to the year 170,The conspiracy lasted from the year 1701 to the year 170,0,6
The chaos lasted from the year 1212 to the year 121,The chaos lasted from the year 1201 to the year 121,1,2
The competition lasted from the year 1441 to the year 144,The competition lasted from the year 1401 to the year 144,4,1
The expedition lasted from the year 1826 to the year 182,The expedition lasted from the year 1801 to the year 182,2,6
The kingdom lasted from the year 1298 to the year 129,The kingdom lasted from the year 1201 to the year 129,9,8
The reign lasted from the year 1198 to the year 119,The reign lasted from the year 1101 to the year 119,9,8
The cooperation lasted from the year 1295 to the year 129,The cooperation lasted from the year 1201 to the year 129,9,5
The rise lasted from the year 1540 to the year 154,The rise lasted from the year 1501 to the year 154,4,0
The impact lasted from the year 1242 to the year 124,The impact lasted from the year 1201 to the year 124,4,2
The testing lasted from the year 1303 to the year 130,The testing lasted from the year 1301 to the year 130,0,3
The relationship lasted from the year 1431 to the year 143,The relationship lasted from the year 1401 to the year 143,3,1
The assessment lasted from the year 1685 to the year 168,The assessment lasted from the year 1601 to the year 168,8,5
The disorder lasted from the year 1641 to the year 164,The disorder lasted from the year 1601 to the year 164,4,1
The affair lasted from the year 1149 to the year 114,The affair lasted from the year 1101 to the year 114,4,9
The fame lasted from the year 1142 to the year 114,The fame lasted from the year 1101 to the year 114,4,2
The effect lasted from the year 1848 to the year 184,The effect lasted from the year 1801 to the year 184,4,8
The shift lasted from the year 1381 to the year 138,The shift lasted from the year 1301 to the year 138,8,1
The conspiracy lasted from the year 1169 to the year 116,The conspiracy lasted from the year 1101 to the year 116,6,9
The existence lasted from the year 1108 to the year 110,The existence lasted from the year 1101 to the year 110,0,8
The attack lasted from the year 1477 to the year 147,The attack lasted from the year 1401 to the year 147,7,7
The expansion lasted from the year 1470 to the year 147,The expansion lasted from the year 1401 to the year 147,7,0
The campaign lasted from the year 1823 to the year 182,The campaign lasted from the year 1801 to the year 182,2,3
The assessment lasted from the year 1635 to the year 163,The assessment lasted from the year 1601 to the year 163,3,5
The friendship lasted from the year 1315 to the year 131,The friendship lasted from the year 1301 to the year 131,1,5
The campaign lasted from the year 1235 to the year 123,The campaign lasted from the year 1201 to the year 123,3,5
The growth lasted from the year 1345 to the year 134,The growth lasted from the year 1301 to the year 134,4,5
The work lasted from the year 1632 to the year 163,The work lasted from the year 1601 to the year 163,3,2
The experiments lasted from the year 1713 to the year 171,The experiments lasted from the year 1701 to the year 171,1,3
The attempts lasted from the year 1373 to the year 137,The attempts lasted from the year 1301 to the year 137,7,3
The deal lasted from the year 1253 to the year 125,The deal lasted from the year 1201 to the year 125,5,3
The competition lasted from the year 1179 to the year 117,The competition lasted from the year 1101 to the year 117,7,9
The trial lasted from the year 1280 to the year 128,The trial lasted from the year 1201 to the year 128,8,0
The tradition lasted from the year 1650 to the year 165,The tradition lasted from the year 1601 to the year 165,5,0
The effect lasted from the year 1147 to the year 114,The effect lasted from the year 1101 to the year 114,4,7
The tests lasted from the year 1456 to the year 145,The tests lasted from the year 1401 to the year 145,5,6
The outbreak lasted from the year 1306 to the year 130,The outbreak lasted from the year 1301 to the year 130,0,6
The fall lasted from the year 1603 to the year 160,The fall lasted from the year 1601 to the year 160,0,3
The illness lasted from the year 1448 to the year 144,The illness lasted from the year 1401 to the year 144,4,8
The voyage lasted from the year 1879 to the year 187,The voyage lasted from the year 1801 to the year 187,7,9
The improvement lasted from the year 1651 to the year 165,The improvement lasted from the year 1601 to the year 165,5,1
The unemployment lasted from the year 1106 to the year 110,The unemployment lasted from the year 1101 to the year 110,0,6
The experiments lasted from the year 1506 to the year 150,The experiments lasted from the year 1501 to the year 150,0,6
The expedition lasted from the year 1795 to the year 179,The expedition lasted from the year 1701 to the year 179,9,5
The relationship lasted from the year 1583 to the year 158,The relationship lasted from the year 1501 to the year 158,8,3
The program lasted from the year 1295 to the year 129,The program lasted from the year 1201 to the year 129,9,5
The investigation lasted from the year 1110 to the year 111,The investigation lasted from the year 1101 to the year 111,1,0
The progress lasted from the year 1329 to the year 132,The progress lasted from the year 1301 to the year 132,2,9
The exchange lasted from the year 1589 to the year 158,The exchange lasted from the year 1501 to the year 158,8,9
The experiments lasted from the year 1881 to the year 188,The experiments lasted from the year 1801 to the year 188,8,1
The shift lasted from the year 1466 to the year 146,The shift lasted from the year 1401 to the year 146,6,6
The romance lasted from the year 1217 to the year 121,The romance lasted from the year 1201 to the year 121,1,7
The growth lasted from the year 1186 to the year 118,The growth lasted from the year 1101 to the year 118,8,6
The chaos lasted from the year 1395 to the year 139,The chaos lasted from the year 1301 to the year 139,9,5
