clean,corrupted,correct_idx,incorrect_idx,nonce_singular,nonce_plural,label
"First, there were two hodes. Now there is one h","First, there was one hode. Now there are two h",536,2601,hode,hodes,1
"First, there was one plun. Now there are two pl","First, there were two pluns. Now there is one pl",11099,359,plun,pluns,0
"First, there were two pluns. Now there is one pl","First, there was one plun. Now there are two pl",359,11099,plun,pluns,1
"First, there was one cumy. Now there are two cum","First, there were two cumies. Now there is one cum",552,88,cumy,cumies,0
"First, there were two cumies. Now there is one cum","First, there was one cumy. Now there are two cum",88,552,cumy,cumies,1
"First, there was one paft. Now there are two pa","First, there were two pafts. Now there is one pa",45544,728,paft,pafts,0
"First, there were two pafts. Now there is one pa","First, there was one paft. Now there are two pa",728,45544,paft,pafts,1
"First, there was one ramution. Now there are two ram","First, there were two ramutions. Now there is one ram",4065,1516,ramution,ramutions,0
"First, there were two ramutions. Now there is one ram","First, there was one ramution. Now there are two ram",1516,4065,ramution,ramutions,1
"First, there was one custer. Now there are two c","First, there were two custers. Now there is one c",14947,5100,custer,custers,0
"First, there were two custers. Now there is one c","First, there was one custer. Now there are two c",5100,14947,custer,custers,1
"First, there was one decand. Now there are two dec","First, there were two decands. Now there is one dec",2914,438,decand,decands,0
"First, there were two decands. Now there is one dec","First, there was one decand. Now there are two dec",438,2914,decand,decands,1
"First, there was one coandly. Now there are two coand","First, there were two coandlies. Now there is one coand",49201,398,coandly,coandlies,0
"First, there were two coandlies. Now there is one coand","First, there was one coandly. Now there are two coand",398,49201,coandly,coandlies,1
"First, there was one coangly. Now there are two coang","First, there were two coanglies. Now there is one coang",49201,398,coangly,coanglies,0
"First, there were two coanglies. Now there is one coang","First, there was one coangly. Now there are two coang",398,49201,coangly,coanglies,1
"First, there was one plart. Now there are two pl","First, there were two plarts. Now there is one pl",7183,472,plart,plarts,0
"First, there were two plarts. Now there is one pl","First, there was one plart. Now there are two pl",472,7183,plart,plarts,1
"First, there was one dituctar. Now there are two dituct","First, there were two dituctars. Now there is one dituct",1590,277,dituctar,dituctars,0
"First, there were two dituctars. Now there is one dituct","First, there was one dituctar. Now there are two dituct",277,1590,dituctar,dituctars,1
"First, there was one intunfly. Now there are two intun","First, there were two intunflies. Now there is one intun",55019,22374,intunfly,intunflies,0
"First, there were two intunflies. Now there is one intun","First, there was one intunfly. Now there are two intun",22374,55019,intunfly,intunflies,1
"First, there was one plaft. Now there are two pla","First, there were two plafts. Now there is one pla",45544,728,plaft,plafts,0
"First, there were two plafts. Now there is one pla","First, there was one plaft. Now there are two pla",728,45544,plaft,plafts,1
"First, there was one prolixtion. Now there are two prolixt","First, there were two prolixtions. Now there is one prolixt",919,290,prolixtion,prolixtions,0
"First, there were two prolixtions. Now there is one prolixt","First, there was one prolixtion. Now there are two prolixt",290,919,prolixtion,prolixtions,1
"First, there was one fomb. Now there are two f","First, there were two fombs. Now there is one f",86804,2925,fomb,fombs,0
"First, there were two fombs. Now there is one f","First, there was one fomb. Now there are two f",2925,86804,fomb,fombs,1
"First, there was one feek. Now there are two fe","First, there were two feeks. Now there is one fe",21854,1247,feek,feeks,0
"First, there were two feeks. Now there is one fe","First, there was one feek. Now there are two fe",1247,21854,feek,feeks,1
"First, there was one effoin. Now there are two eff","First, there were two effoins. Now there is one eff",69898,2003,effoin,effoins,0
"First, there were two effoins. Now there is one eff","First, there was one effoin. Now there are two eff",2003,69898,effoin,effoins,1
"First, there was one cowper. Now there are two cow","First, there were two cowpers. Now there is one cow",32390,716,cowper,cowpers,0
"First, there were two cowpers. Now there is one cow","First, there was one cowper. Now there are two cow",716,32390,cowper,cowpers,1
"First, there was one basawed. Now there are two basaw","First, there were two basaweds. Now there is one basaw",6910,291,basawed,basaweds,0
"First, there were two basaweds. Now there is one basaw","First, there was one basawed. Now there are two basaw",291,6910,basawed,basaweds,1
"First, there was one whode. Now there are two wh","First, there were two whodes. Now there is one wh",2601,536,whode,whodes,0
"First, there were two whodes. Now there is one wh","First, there was one whode. Now there are two wh",536,2601,whode,whodes,1
"First, there was one chingman. Now there are two ching","First, there were two chingmen. Now there is one ching",5794,1543,chingman,chingmen,0
"First, there were two chingmen. Now there is one ching","First, there was one chingman. Now there are two ching",1543,5794,chingman,chingmen,1
"First, there was one bunemut. Now there are two bunem","First, there were two bunemuts. Now there is one bunem",6256,332,bunemut,bunemuts,0
"First, there were two bunemuts. Now there is one bunem","First, there was one bunemut. Now there are two bunem",332,6256,bunemut,bunemuts,1
"First, there was one sader. Now there are two s","First, there were two saders. Now there is one s",6527,1013,sader,saders,0
"First, there were two saders. Now there is one s","First, there was one sader. Now there are two s",1013,6527,sader,saders,1
"First, there was one folidip. Now there are two folid","First, there were two folidips. Now there is one folid",3153,575,folidip,folidips,0
"First, there were two folidips. Now there is one folid","First, there was one folidip. Now there are two folid",575,3153,folidip,folidips,1
"First, there was one suthty. Now there are two sutht","First, there were two suthties. Now there is one sutht",552,88,suthty,suthties,0
"First, there were two suthties. Now there is one sutht","First, there was one suthty. Now there are two sutht",88,552,suthty,suthties,1
"First, there was one coamle. Now there are two coam","First, there were two coamles. Now there is one coam",645,273,coamle,coamles,0
"First, there were two coamles. Now there is one coam","First, there was one coamle. Now there are two coam",273,645,coamle,coamles,1
"First, there was one pretercy. Now there are two preter","First, there were two pretercies. Now there is one preter",70107,11377,pretercy,pretercies,0
"First, there were two pretercies. Now there is one preter","First, there was one pretercy. Now there are two preter",11377,70107,pretercy,pretercies,1
