,clean,corrupted,corrupted_hard,correct_idx,incorrect_idx
587,"Then, Jennifer and Crystal had a lot of fun at the hospital. Crystal gave a necklace to","Then, Jennifer and Crystal had a lot of fun at the hospital. Eric gave a necklace to","Then, Jennifer and Crystal had a lot of fun at the hospital. Jennifer gave a necklace to",29650,27916
473,"Then, Erica and Joseph had a long argument, and afterwards Erica said to","Then, Erica and Joseph had a long argument, and afterwards Charles said to","Then, Erica and Joseph had a long argument, and afterwards Joseph said to",15115,91835
876,"Then, Christina and Stephanie were working at the school. Stephanie decided to give a ring to","Then, Christina and Stephanie were working at the school. Aaron decided to give a ring to","Then, Christina and Stephanie were working at the school. Christina decided to give a ring to",59671,48143
940,"After Richard and Joseph went to the station, Richard gave a computer to","After Richard and Joseph went to the station, Thomas gave a computer to","After Richard and Joseph went to the station, Joseph gave a computer to",15115,11867
413,"Then, Brandon and Jason had a long argument, and afterwards Brandon said to","Then, Brandon and Jason had a long argument, and afterwards Elizabeth said to","Then, Brandon and Jason had a long argument, and afterwards Jason said to",18477,31766
967,"Then, Justin and Jennifer had a lot of fun at the school. Justin gave a snack to","Then, Justin and Jennifer had a lot of fun at the school. Stephen gave a snack to","Then, Justin and Jennifer had a lot of fun at the school. Jennifer gave a snack to",29650,22467
89,"After Jesse and Christina went to the station, Christina gave a kiss to","After Jesse and Christina went to the station, Kristen gave a kiss to","After Jesse and Christina went to the station, Jesse gave a kiss to",39171,59671
573,"After Tyler and Scott went to the restaurant, Scott gave a basketball to","After Tyler and Scott went to the restaurant, William gave a basketball to","After Tyler and Scott went to the restaurant, Tyler gave a basketball to",31220,9815
639,"Then, Scott and Emily went to the station. Scott gave a basketball to","Then, Scott and Emily went to the station. Angela gave a basketball to","Then, Scott and Emily went to the station. Emily gave a basketball to",34166,9815
621,"Then, Jennifer and Rachel had a long argument, and afterwards Jennifer said to","Then, Jennifer and Rachel had a long argument, and afterwards Sean said to","Then, Jennifer and Rachel had a long argument, and afterwards Rachel said to",31432,29650
61,"Then, Andrea and Bryan had a long argument, and afterwards Andrea said to","Then, Andrea and Bryan had a long argument, and afterwards Stephen said to","Then, Andrea and Bryan had a long argument, and afterwards Bryan said to",36353,40084
264,"Then, Amber and Brian had a lot of fun at the restaurant. Brian gave a snack to","Then, Amber and Brian had a lot of fun at the restaurant. Mark gave a snack to","Then, Amber and Brian had a lot of fun at the restaurant. Amber gave a snack to",46664,17083
950,"Then, Bradley and Jason were working at the store. Jason decided to give a ring to","Then, Bradley and Jason were working at the store. Sara decided to give a ring to","Then, Bradley and Jason were working at the store. Bradley decided to give a ring to",36448,18477
124,"Then, Amy and Jonathan had a long argument, and afterwards Amy said to","Then, Amy and Jonathan had a long argument, and afterwards Elizabeth said to","Then, Amy and Jonathan had a long argument, and afterwards Jonathan said to",23269,28693
895,"Then, Scott and Stephanie were working at the house. Scott decided to give a ring to","Then, Scott and Stephanie were working at the house. Melissa decided to give a ring to","Then, Scott and Stephanie were working at the house. Stephanie decided to give a ring to",48143,9815
574,"When Rebecca and Lindsay got a snack at the hospital, Rebecca decided to give it to","When Rebecca and Lindsay got a snack at the hospital, Courtney decided to give it to","When Rebecca and Lindsay got a snack at the hospital, Lindsay decided to give it to",62784,44457
77,"Then, William and Jessica were working at the store. William decided to give a kiss to","Then, William and Jessica were working at the store. John decided to give a kiss to","Then, William and Jessica were working at the store. Jessica decided to give a kiss to",32367,12375
326,"When Robert and Bryan got a drink at the office, Bryan decided to give it to","When Robert and Bryan got a drink at the office, Erica decided to give it to","When Robert and Bryan got a drink at the office, Robert decided to give it to",8397,36353
148,"Then, Adam and Patrick had a lot of fun at the garden. Patrick gave a bone to","Then, Adam and Patrick had a lot of fun at the garden. Vanessa gave a bone to","Then, Adam and Patrick had a lot of fun at the garden. Adam gave a bone to",15037,19626
905,"Then, Joseph and Robert had a long argument, and afterwards Joseph said to","Then, Joseph and Robert had a long argument, and afterwards Tyler said to","Then, Joseph and Robert had a long argument, and afterwards Robert said to",8397,15115
484,"Then, Stephanie and Nicole had a long argument, and afterwards Nicole said to","Then, Stephanie and Nicole had a long argument, and afterwards Joshua said to","Then, Stephanie and Nicole had a long argument, and afterwards Stephanie said to",48143,44030
436,"Then, Matthew and Alexander had a lot of fun at the hospital. Matthew gave a ring to","Then, Matthew and Alexander had a lot of fun at the hospital. Patrick gave a ring to","Then, Matthew and Alexander had a lot of fun at the hospital. Alexander gave a ring to",20042,18939
38,"After Alicia and Kyle went to the hospital, Kyle gave a snack to","After Alicia and Kyle went to the hospital, Tyler gave a snack to","After Alicia and Kyle went to the hospital, Alicia gave a snack to",78902,30259
169,"Then, Scott and Samuel were working at the house. Scott decided to give a kiss to","Then, Scott and Samuel were working at the house. Patrick decided to give a kiss to","Then, Scott and Samuel were working at the house. Samuel decided to give a kiss to",31907,9815
141,"Then, David and Robert were thinking about going to the school. Robert wanted to give a basketball to","Then, David and Robert were thinking about going to the school. Erica wanted to give a basketball to","Then, David and Robert were thinking about going to the school. David wanted to give a basketball to",6798,8397
285,"Then, Mary and Courtney had a long argument, and afterwards Mary said to","Then, Mary and Courtney had a long argument, and afterwards Justin said to","Then, Mary and Courtney had a long argument, and afterwards Courtney said to",70682,10244
993,"Then, Robert and Crystal had a long argument, and afterwards Robert said to","Then, Robert and Crystal had a long argument, and afterwards Samuel said to","Then, Robert and Crystal had a long argument, and afterwards Crystal said to",27916,8397
464,"Then, Thomas and Andrew were thinking about going to the school. Andrew wanted to give a computer to","Then, Thomas and Andrew were thinking about going to the school. Jason wanted to give a computer to","Then, Thomas and Andrew were thinking about going to the school. Thomas wanted to give a computer to",11108,13615
1,"When Rachel and Michelle got a computer at the garden, Rachel decided to give it to","When Rachel and Michelle got a computer at the garden, Erin decided to give it to","When Rachel and Michelle got a computer at the garden, Michelle decided to give it to",32026,31432
271,"Then, Samuel and William had a lot of fun at the house. William gave a bone to","Then, Samuel and William had a lot of fun at the house. Samantha gave a bone to","Then, Samuel and William had a lot of fun at the house. Samuel gave a bone to",31907,12375
536,"Then, Laura and Heather were working at the garden. Laura decided to give a necklace to","Then, Laura and Heather were working at the garden. Michael decided to give a necklace to","Then, Laura and Heather were working at the garden. Heather decided to give a necklace to",46263,29828
181,"Then, Matthew and Aaron had a long argument, and afterwards Matthew said to","Then, Matthew and Aaron had a long argument, and afterwards Samantha said to","Then, Matthew and Aaron had a long argument, and afterwards Aaron said to",25673,18939
869,"Then, Crystal and Aaron had a long argument, and afterwards Aaron said to","Then, Crystal and Aaron had a long argument, and afterwards Tyler said to","Then, Crystal and Aaron had a long argument, and afterwards Crystal said to",27916,25673
340,"Then, Tiffany and Amanda had a lot of fun at the office. Amanda gave a computer to","Then, Tiffany and Amanda had a lot of fun at the office. Joseph gave a computer to","Then, Tiffany and Amanda had a lot of fun at the office. Tiffany gave a computer to",67473,41759
