,clean,corrupted,corrupted_hard,correct_idx,incorrect_idx
156,"Then, Tiffany and Angela were working at the school. Tiffany decided to give a snack to","Then, Tiffany and Angela were working at the school. Christine decided to give a snack to","Then, Tiffany and Angela were working at the school. Angela decided to give a snack to",38243,68573
892,"When Allison and Bryan got a ring at the garden, Bryan decided to give it to","When Allison and Bryan got a ring at the garden, Angela decided to give it to","When Allison and Bryan got a ring at the garden, Allison decided to give it to",63508,37453
753,"After Joshua and Samuel went to the office, Joshua gave a necklace to","After Joshua and Samuel went to the office, Adam gave a necklace to","After Joshua and Samuel went to the office, Samuel gave a necklace to",33007,40592
33,"After Anthony and Rachel went to the school, Anthony gave a basketball to","After Anthony and Rachel went to the school, Bradley gave a basketball to","After Anthony and Rachel went to the school, Rachel gave a basketball to",32532,21353
41,"When Stephanie and Adam got a bone at the school, Stephanie decided to give it to","When Stephanie and Adam got a bone at the school, Justin decided to give it to","When Stephanie and Adam got a bone at the school, Adam decided to give it to",15387,49243
1,"When Laura and Sean got a computer at the hospital, Laura decided to give it to","When Laura and Sean got a computer at the hospital, Megan decided to give it to","When Laura and Sean got a computer at the hospital, Sean decided to give it to",26044,30928
155,"Then, Amanda and Ryan were thinking about going to the house. Amanda wanted to give a necklace to","Then, Amanda and Ryan were thinking about going to the house. Vanessa wanted to give a necklace to","Then, Amanda and Ryan were thinking about going to the house. Ryan wanted to give a necklace to",13960,42859
224,"When Jeffrey and Melissa got a necklace at the house, Jeffrey decided to give it to","When Jeffrey and Melissa got a necklace at the house, Jamie decided to give it to","When Jeffrey and Melissa got a necklace at the house, Melissa decided to give it to",48148,42107
469,"Then, Andrew and Shannon had a long argument, and afterwards Andrew said to","Then, Andrew and Shannon had a long argument, and afterwards Tyler said to","Then, Andrew and Shannon had a long argument, and afterwards Shannon said to",54763,13929
14,"After Joshua and Paul went to the office, Joshua gave a snack to","After Joshua and Paul went to the office, Charles gave a snack to","After Joshua and Paul went to the office, Paul gave a snack to",7043,40592
8,"Then, Jason and Rachel were thinking about going to the office. Rachel wanted to give a kiss to","Then, Jason and Rachel were thinking about going to the office. Robert wanted to give a kiss to","Then, Jason and Rachel were thinking about going to the office. Jason wanted to give a kiss to",18984,32532
624,"Then, Sara and Jamie went to the office. Jamie gave a kiss to","Then, Sara and Jamie went to the office. Bradley gave a kiss to","Then, Sara and Jamie went to the office. Sara gave a kiss to",44020,36857
124,"Then, Benjamin and Andrea had a long argument, and afterwards Benjamin said to","Then, Benjamin and Andrea had a long argument, and afterwards Vanessa said to","Then, Benjamin and Andrea had a long argument, and afterwards Andrea said to",41184,30411
211,"After Emily and Andrea went to the school, Emily gave a snack to","After Emily and Andrea went to the school, Kelly gave a snack to","After Emily and Andrea went to the school, Andrea gave a snack to",41184,35266
958,"Then, Rachel and Bryan were thinking about going to the store. Bryan wanted to give a kiss to","Then, Rachel and Bryan were thinking about going to the store. Anthony wanted to give a kiss to","Then, Rachel and Bryan were thinking about going to the store. Rachel wanted to give a kiss to",32532,37453
435,"Then, Christopher and Heather were working at the garden. Christopher decided to give a computer to","Then, Christopher and Heather were working at the garden. Stephen decided to give a computer to","Then, Christopher and Heather were working at the garden. Heather decided to give a computer to",47363,26035
80,"Then, Dustin and Andrew had a long argument, and afterwards Dustin said to","Then, Dustin and Andrew had a long argument, and afterwards Tiffany said to","Then, Dustin and Andrew had a long argument, and afterwards Andrew said to",13929,79418
582,"Then, Kelly and John went to the hospital. Kelly gave a computer to","Then, Kelly and John went to the hospital. Justin gave a computer to","Then, Kelly and John went to the hospital. John gave a computer to",3842,19178
274,"Then, Samantha and Jose went to the restaurant. Samantha gave a basketball to","Then, Samantha and Jose went to the restaurant. Adam gave a basketball to","Then, Samantha and Jose went to the restaurant. Jose gave a basketball to",11097,63908
502,"Then, Emily and Travis were working at the school. Emily decided to give a computer to","Then, Emily and Travis were working at the school. Lauren decided to give a computer to","Then, Emily and Travis were working at the school. Travis decided to give a computer to",41810,35266
578,"Then, Dustin and Richard went to the restaurant. Richard gave a basketball to","Then, Dustin and Richard went to the restaurant. Rachel gave a basketball to","Then, Dustin and Richard went to the restaurant. Dustin gave a basketball to",79418,12131
665,"When Lindsay and Richard got a ring at the school, Lindsay decided to give it to","When Lindsay and Richard got a ring at the school, Steven decided to give it to","When Lindsay and Richard got a ring at the school, Richard decided to give it to",12131,63884
731,"Then, Ashley and Lisa were thinking about going to the hospital. Lisa wanted to give a kiss to","Then, Ashley and Lisa were thinking about going to the hospital. Anthony wanted to give a kiss to","Then, Ashley and Lisa were thinking about going to the hospital. Ashley wanted to give a kiss to",38218,29656
544,"Then, Jennifer and Adam had a lot of fun at the house. Adam gave a bone to","Then, Jennifer and Adam had a lot of fun at the house. Aaron gave a bone to","Then, Jennifer and Adam had a lot of fun at the house. Jennifer gave a bone to",30750,15387
626,"Then, Brittany and Erica were working at the office. Brittany decided to give a necklace to","Then, Brittany and Erica were working at the office. Katherine decided to give a necklace to","Then, Brittany and Erica were working at the office. Erica decided to give a necklace to",92935,89254
633,"When Rebecca and Kimberly got a bone at the garden, Kimberly decided to give it to","When Rebecca and Kimberly got a bone at the garden, Amanda decided to give it to","When Rebecca and Kimberly got a bone at the garden, Rebecca decided to give it to",45557,86753
720,"Then, Tyler and Andrea were working at the school. Andrea decided to give a snack to","Then, Tyler and Andrea were working at the school. Stephen decided to give a snack to","Then, Tyler and Andrea were working at the school. Tyler decided to give a snack to",32320,41184
858,"Then, Timothy and Nicole had a long argument, and afterwards Timothy said to","Then, Timothy and Nicole had a long argument, and afterwards Sean said to","Then, Timothy and Nicole had a long argument, and afterwards Nicole said to",45130,45568
825,"Then, Sara and Megan were thinking about going to the office. Megan wanted to give a basketball to","Then, Sara and Megan were thinking about going to the office. Crystal wanted to give a basketball to","Then, Sara and Megan were thinking about going to the office. Sara wanted to give a basketball to",44020,55629
226,"Then, Jeremy and Amber went to the restaurant. Jeremy gave a necklace to","Then, Jeremy and Amber went to the restaurant. Angela gave a necklace to","Then, Jeremy and Amber went to the restaurant. Amber gave a necklace to",47764,28217
148,"Then, Courtney and Mary went to the hospital. Mary gave a snack to","Then, Courtney and Mary went to the hospital. Joseph gave a snack to","Then, Courtney and Mary went to the hospital. Courtney gave a snack to",71782,10455
812,"When Jose and William got a computer at the restaurant, William decided to give it to","When Jose and William got a computer at the restaurant, Joseph decided to give it to","When Jose and William got a computer at the restaurant, Jose decided to give it to",11097,12656
129,"Then, James and Lindsey went to the office. Lindsey gave a ring to","Then, James and Lindsey went to the office. Elizabeth gave a ring to","Then, James and Lindsey went to the office. James gave a ring to",7957,65379
323,"Then, Kelly and Lindsay were working at the station. Lindsay decided to give a kiss to","Then, Kelly and Lindsay were working at the station. Courtney decided to give a kiss to","Then, Kelly and Lindsay were working at the station. Kelly decided to give a kiss to",19178,63884
