,clean,corrupted,corrupted_hard,correct_idx,incorrect_idx
566,"Then, Aaron and Nathan had a lot of fun at the station. Nathan gave a basketball to","Then, Aaron and Nathan had a lot of fun at the station. Ryan gave a basketball to","Then, Aaron and Nathan had a lot of fun at the station. Aaron gave a basketball to",21254,21282
647,"When Gregory and Justin got a bone at the store, Justin decided to give it to","When Gregory and Justin got a bone at the store, Rebecca decided to give it to","When Gregory and Justin got a bone at the store, Gregory decided to give it to",27881,22020
68,"Then, Gregory and James were working at the office. Gregory decided to give a computer to","Then, Gregory and James were working at the office. Christopher decided to give a computer to","Then, Gregory and James were working at the office. James decided to give a computer to",5565,27881
528,"Then, Laura and Joseph went to the station. Laura gave a computer to","Then, Laura and Joseph went to the station. Sean gave a computer to","Then, Laura and Joseph went to the station. Joseph gave a computer to",8986,16913
956,"Then, Rachel and Nathan had a lot of fun at the garden. Nathan gave a bone to","Then, Rachel and Nathan had a lot of fun at the garden. Angela gave a bone to","Then, Rachel and Nathan had a lot of fun at the garden. Rachel gave a bone to",17532,21282
409,"Then, Matthew and Eric were working at the restaurant. Eric decided to give a ring to","Then, Matthew and Eric were working at the restaurant. Andrew decided to give a ring to","Then, Matthew and Eric were working at the restaurant. Matthew decided to give a ring to",16073,13635
66,"Then, Paul and Amanda had a long argument, and afterwards Paul said to","Then, Paul and Amanda had a long argument, and afterwards Christopher said to","Then, Paul and Amanda had a long argument, and afterwards Amanda said to",27181,4688
76,"After Jennifer and Stephen went to the school, Stephen gave a basketball to","After Jennifer and Stephen went to the school, Ryan gave a basketball to","After Jennifer and Stephen went to the school, Jennifer gave a basketball to",22279,13100
825,"Then, Bryan and Jennifer had a long argument, and afterwards Bryan said to","Then, Bryan and Jennifer had a long argument, and afterwards Justin said to","Then, Bryan and Jennifer had a long argument, and afterwards Jennifer said to",22279,28687
561,"Then, Bryan and Andrew were thinking about going to the store. Bryan wanted to give a basketball to","Then, Bryan and Andrew were thinking about going to the store. Lisa wanted to give a basketball to","Then, Bryan and Andrew were thinking about going to the store. Andrew wanted to give a basketball to",11158,28687
436,"Then, Nicholas and Jeremy were working at the school. Nicholas decided to give a ring to","Then, Nicholas and Jeremy were working at the school. Lauren decided to give a ring to","Then, Nicholas and Jeremy were working at the school. Jeremy decided to give a ring to",25019,23444
536,"Then, Jonathan and Joshua had a lot of fun at the station. Joshua gave a computer to","Then, Jonathan and Joshua had a lot of fun at the station. Justin gave a computer to","Then, Jonathan and Joshua had a lot of fun at the station. Jonathan gave a computer to",17424,29070
458,"Then, Andrea and Brian went to the restaurant. Andrea gave a snack to","Then, Andrea and Brian went to the restaurant. John gave a snack to","Then, Andrea and Brian went to the restaurant. Brian gave a snack to",13337,24777
474,"Then, Jesse and Jonathan were working at the house. Jonathan decided to give a bone to","Then, Jesse and Jonathan were working at the house. Elizabeth decided to give a bone to","Then, Jesse and Jonathan were working at the house. Jesse decided to give a bone to",27457,17424
642,"When Jason and Anthony got a bone at the house, Anthony decided to give it to","When Jason and Anthony got a bone at the house, Rebecca decided to give it to","When Jason and Anthony got a bone at the house, Jason decided to give it to",15645,15857
784,"When Sean and Nathan got a snack at the garden, Nathan decided to give it to","When Sean and Nathan got a snack at the garden, Lauren decided to give it to","When Sean and Nathan got a snack at the garden, Sean decided to give it to",21236,21282
464,"Then, Benjamin and Brian had a lot of fun at the store. Brian gave a bone to","Then, Benjamin and Brian had a lot of fun at the store. Justin gave a bone to","Then, Benjamin and Brian had a lot of fun at the store. Benjamin gave a bone to",19026,13337
487,"Then, Nathan and Richard were working at the office. Nathan decided to give a drink to","Then, Nathan and Richard were working at the office. Tyler decided to give a drink to","Then, Nathan and Richard were working at the office. Richard decided to give a drink to",7127,21282
544,"Then, Joseph and Elizabeth were working at the hospital. Elizabeth decided to give a bone to","Then, Joseph and Elizabeth were working at the hospital. Jessica decided to give a bone to","Then, Joseph and Elizabeth were working at the hospital. Joseph decided to give a bone to",8986,12057
860,"Then, Amanda and Eric went to the office. Eric gave a ring to","Then, Amanda and Eric went to the office. Stephen gave a ring to","Then, Amanda and Eric went to the office. Amanda gave a ring to",27181,13635
26,"Then, Paul and Laura had a long argument, and afterwards Paul said to","Then, Paul and Laura had a long argument, and afterwards Jamie said to","Then, Paul and Laura had a long argument, and afterwards Laura said to",16913,4688
943,"Then, Samuel and Anthony went to the store. Samuel gave a ring to","Then, Samuel and Anthony went to the store. Jonathan gave a ring to","Then, Samuel and Anthony went to the store. Anthony gave a ring to",15857,17363
310,"Then, Joseph and Elizabeth had a long argument, and afterwards Joseph said to","Then, Joseph and Elizabeth had a long argument, and afterwards Nathan said to","Then, Joseph and Elizabeth had a long argument, and afterwards Elizabeth said to",12057,8986
931,"After Emily and Brian went to the hospital, Emily gave a bone to","After Emily and Brian went to the hospital, Sara gave a bone to","After Emily and Brian went to the hospital, Brian gave a bone to",13337,17709
709,"Then, Joseph and Aaron had a long argument, and afterwards Joseph said to","Then, Joseph and Aaron had a long argument, and afterwards Jennifer said to","Then, Joseph and Aaron had a long argument, and afterwards Aaron said to",21254,8986
865,"After Andrea and Thomas went to the garden, Andrea gave a kiss to","After Andrea and Thomas went to the garden, Nicole gave a kiss to","After Andrea and Thomas went to the garden, Thomas gave a kiss to",6851,24777
58,"When Andrew and Jesse got a bone at the hospital, Jesse decided to give it to","When Andrew and Jesse got a bone at the hospital, Samuel decided to give it to","When Andrew and Jesse got a bone at the hospital, Andrew decided to give it to",11158,27457
907,"After Laura and Richard went to the station, Laura gave a bone to","After Laura and Richard went to the station, Charles gave a bone to","After Laura and Richard went to the station, Richard gave a bone to",7127,16913
896,"Then, Christopher and Bryan were thinking about going to the store. Bryan wanted to give a ring to","Then, Christopher and Bryan were thinking about going to the store. Michelle wanted to give a ring to","Then, Christopher and Bryan were thinking about going to the store. Christopher wanted to give a ring to",18329,28687
932,"Then, Gregory and Christopher were thinking about going to the restaurant. Christopher wanted to give a basketball to","Then, Gregory and Christopher were thinking about going to the restaurant. Patrick wanted to give a basketball to","Then, Gregory and Christopher were thinking about going to the restaurant. Gregory wanted to give a basketball to",27881,18329
495,"Then, Jonathan and Tyler went to the house. Tyler gave a kiss to","Then, Jonathan and Tyler went to the house. Steven gave a kiss to","Then, Jonathan and Tyler went to the house. Jonathan gave a kiss to",17424,24075
37,"Then, Andrea and Michael were thinking about going to the office. Michael wanted to give a bone to","Then, Andrea and Michael were thinking about going to the office. Scott wanted to give a bone to","Then, Andrea and Michael were thinking about going to the office. Andrea wanted to give a bone to",24777,6227
864,"Then, Jennifer and Adam had a lot of fun at the house. Jennifer gave a computer to","Then, Jennifer and Adam had a lot of fun at the house. Mary gave a computer to","Then, Jennifer and Adam had a lot of fun at the house. Adam gave a computer to",11302,22279
36,"After Andrea and Matthew went to the school, Matthew gave a ring to","After Andrea and Matthew went to the school, Michelle gave a ring to","After Andrea and Matthew went to the school, Andrea gave a ring to",24777,16073
818,"Then, Amy and Sara had a long argument, and afterwards Amy said to","Then, Amy and Sara had a long argument, and afterwards Nathan said to","Then, Amy and Sara had a long argument, and afterwards Sara said to",24133,18491
