,clean,corrupted,corrupted_hard,correct_idx,incorrect_idx
413,"Then, Robert and Benjamin were thinking about going to the house. Robert wanted to give a ring to","Then, Robert and Benjamin were thinking about going to the house. Cody wanted to give a ring to","Then, Robert and Benjamin were thinking about going to the house. Benjamin wanted to give a ring to",19046,6911
390,"Then, Travis and Andrea had a lot of fun at the house. Travis gave a necklace to","Then, Travis and Andrea had a lot of fun at the house. David gave a necklace to","Then, Travis and Andrea had a lot of fun at the house. Andrea gave a necklace to",35944,35382
836,"Then, Nicholas and Joseph had a lot of fun at the school. Joseph gave a snack to","Then, Nicholas and Joseph had a lot of fun at the school. Steven gave a snack to","Then, Nicholas and Joseph had a lot of fun at the school. Nicholas gave a snack to",26876,10092
315,"Then, Timothy and Christine were thinking about going to the restaurant. Christine wanted to give a bone to","Then, Timothy and Christine were thinking about going to the restaurant. Nathan wanted to give a bone to","Then, Timothy and Christine were thinking about going to the restaurant. Timothy wanted to give a bone to",32905,36449
564,"Then, Scott and Stephen had a lot of fun at the station. Scott gave a ring to","Then, Scott and Stephen had a lot of fun at the station. Bradley gave a ring to","Then, Scott and Stephen had a lot of fun at the station. Stephen gave a ring to",12167,7493
452,"When Stephen and Tyler got a snack at the school, Tyler decided to give it to","When Stephen and Tyler got a snack at the school, Jennifer decided to give it to","When Stephen and Tyler got a snack at the school, Stephen decided to give it to",12167,26953
251,"When Melissa and Steven got a drink at the garden, Melissa decided to give it to","When Melissa and Steven got a drink at the garden, Andrea decided to give it to","When Melissa and Steven got a drink at the garden, Steven decided to give it to",19436,38994
556,"Then, Michael and Lindsey were thinking about going to the restaurant. Michael wanted to give a bone to","Then, Michael and Lindsey were thinking about going to the restaurant. Jose wanted to give a bone to","Then, Michael and Lindsey were thinking about going to the restaurant. Lindsey wanted to give a bone to",50178,6277
108,"Then, Kelly and Timothy had a lot of fun at the house. Kelly gave a necklace to","Then, Kelly and Timothy had a lot of fun at the house. Heather gave a necklace to","Then, Kelly and Timothy had a lot of fun at the house. Timothy gave a necklace to",32905,14943
16,"Then, Paul and Kelly went to the garden. Kelly gave a necklace to","Then, Paul and Kelly went to the garden. Brian gave a necklace to","Then, Paul and Kelly went to the garden. Paul gave a necklace to",5171,14943
952,"Then, Christina and Jeffrey were thinking about going to the school. Jeffrey wanted to give a necklace to","Then, Christina and Jeffrey were thinking about going to the school. Jamie wanted to give a necklace to","Then, Christina and Jeffrey were thinking about going to the school. Christina wanted to give a necklace to",47831,30274
2,"After Matthew and William went to the hospital, William gave a ring to","After Matthew and William went to the hospital, David gave a ring to","After Matthew and William went to the hospital, Matthew gave a ring to",18322,7252
648,"Then, Nicole and Jacob were thinking about going to the garden. Jacob wanted to give a snack to","Then, Nicole and Jacob were thinking about going to the garden. Thomas wanted to give a snack to","Then, Nicole and Jacob were thinking about going to the garden. Nicole wanted to give a snack to",37930,14737
391,"After Rebecca and Amanda went to the garden, Rebecca gave a snack to","After Rebecca and Amanda went to the garden, Lindsay gave a snack to","After Rebecca and Amanda went to the garden, Amanda gave a snack to",33811,31959
18,"After Jacob and Travis went to the restaurant, Jacob gave a ring to","After Jacob and Travis went to the restaurant, Emily gave a ring to","After Jacob and Travis went to the restaurant, Travis gave a ring to",35382,14737
982,"After Sean and Travis went to the store, Sean gave a ring to","After Sean and Travis went to the store, Andrew gave a ring to","After Sean and Travis went to the store, Travis gave a ring to",35382,22723
459,"After Christopher and Thomas went to the hospital, Thomas gave a computer to","After Christopher and Thomas went to the hospital, Melissa gave a computer to","After Christopher and Thomas went to the hospital, Christopher gave a computer to",19717,7195
100,"Then, Matthew and Kenneth were thinking about going to the station. Matthew wanted to give a kiss to","Then, Matthew and Kenneth were thinking about going to the station. Jessica wanted to give a kiss to","Then, Matthew and Kenneth were thinking about going to the station. Kenneth wanted to give a kiss to",31270,18322
281,"Then, Angela and Brandon were working at the office. Brandon decided to give a drink to","Then, Angela and Brandon were working at the office. William decided to give a drink to","Then, Angela and Brandon were working at the office. Angela decided to give a drink to",29804,29040
65,"After Joseph and Anthony went to the hospital, Joseph gave a basketball to","After Joseph and Anthony went to the hospital, Brandon gave a basketball to","After Joseph and Anthony went to the hospital, Anthony gave a basketball to",16358,10092
704,"Then, Emily and Jacob had a lot of fun at the restaurant. Jacob gave a ring to","Then, Emily and Jacob had a lot of fun at the restaurant. Elizabeth gave a ring to","Then, Emily and Jacob had a lot of fun at the restaurant. Emily gave a ring to",24504,14737
382,"When Patrick and Megan got a snack at the school, Patrick decided to give it to","When Patrick and Megan got a snack at the school, Joshua decided to give it to","When Patrick and Megan got a snack at the school, Megan decided to give it to",45867,15435
664,"Then, Jacob and Kevin had a lot of fun at the school. Kevin gave a basketball to","Then, Jacob and Kevin had a lot of fun at the school. Stephen gave a basketball to","Then, Jacob and Kevin had a lot of fun at the school. Jacob gave a basketball to",14737,15273
274,"Then, Lindsey and Tyler went to the garden. Tyler gave a drink to","Then, Lindsey and Tyler went to the garden. Samuel gave a drink to","Then, Lindsey and Tyler went to the garden. Lindsey gave a drink to",50178,26953
494,"Then, Shannon and Tyler had a long argument, and afterwards Tyler said to","Then, Shannon and Tyler had a long argument, and afterwards Andrea said to","Then, Shannon and Tyler had a long argument, and afterwards Shannon said to",35175,26953
592,"Then, Katie and Adam had a long argument, and afterwards Katie said to","Then, Katie and Adam had a long argument, and afterwards David said to","Then, Katie and Adam had a long argument, and afterwards Adam said to",13187,37073
400,"Then, Shannon and Sean had a lot of fun at the station. Sean gave a kiss to","Then, Shannon and Sean had a lot of fun at the station. Erin gave a kiss to","Then, Shannon and Sean had a lot of fun at the station. Shannon gave a kiss to",35175,22723
619,"Then, Katherine and Samuel were thinking about going to the restaurant. Katherine wanted to give a computer to","Then, Katherine and Samuel were thinking about going to the restaurant. Stephanie wanted to give a computer to","Then, Katherine and Samuel were thinking about going to the restaurant. Samuel wanted to give a computer to",20628,37497
843,"After Michael and Justin went to the hospital, Justin gave a bone to","After Michael and Justin went to the hospital, Scott gave a bone to","After Michael and Justin went to the hospital, Michael gave a bone to",6277,20839
480,"Then, Laura and Michelle had a long argument, and afterwards Michelle said to","Then, Laura and Michelle had a long argument, and afterwards Sara said to","Then, Laura and Michelle had a long argument, and afterwards Laura said to",21960,28331
436,"Then, Mary and Lindsay were thinking about going to the office. Lindsay wanted to give a computer to","Then, Mary and Lindsay were thinking about going to the office. Jesse wanted to give a computer to","Then, Mary and Lindsay were thinking about going to the office. Mary wanted to give a computer to",6393,44056
793,"Then, Michael and Andrea were thinking about going to the station. Michael wanted to give a bone to","Then, Michael and Andrea were thinking about going to the station. Jeremy wanted to give a bone to","Then, Michael and Andrea were thinking about going to the station. Andrea wanted to give a bone to",35944,6277
156,"When Joshua and Tyler got a drink at the house, Joshua decided to give it to","When Joshua and Tyler got a drink at the house, Bradley decided to give it to","When Joshua and Tyler got a drink at the house, Tyler decided to give it to",26953,29092
